batch_id,test_id,varied_index,varied_value,input,original_output,manual_output,herbie_output,manual_vs_original,herbie_vs_original,manual_vs_herbie
2026-06-17T21:52:02,933,0,4.510588401918051e-21,"[4.510588401918051e-21, 1.0, 1.0, 1.0, 1.0]","[5.355919065227909e+101, 5.355919065227909e+101, 5.355919065227909e+101, 5.355919065227909e+101, 5.355919065227909e+101]","[5.355919065227909e+101, 5.355919065227909e+101, 5.355919065227909e+101, 5.355919065227909e+101, 5.355919065227909e+101]","[5.355919065227909e+101, 5.355919065227909e+101, 5.355919065227909e+101, 5.355919065227909e+101, 5.355919065227909e+101]",0.0,0.0,0.0
2026-06-17T21:52:02,934,0,9.172809893084763e-21,"[9.172809893084763e-21, 1.0, 1.0, 1.0, 1.0]","[1.539884104065616e+100, 1.539884104065616e+100, 1.539884104065616e+100, 1.539884104065616e+100, 1.539884104065616e+100]","[1.539884104065616e+100, 1.539884104065616e+100, 1.539884104065616e+100, 1.539884104065616e+100, 1.539884104065616e+100]","[1.539884104065616e+100, 1.539884104065616e+100, 1.539884104065616e+100, 1.539884104065616e+100, 1.539884104065616e+100]",0.0,0.0,0.0
2026-06-17T21:52:02,935,0,1.8653983435707504e-20,"[1.8653983435707504e-20, 1.0, 1.0, 1.0, 1.0]","[4.427331752170644e+98, 4.427331752170644e+98, 4.427331752170644e+98, 4.427331752170644e+98, 4.427331752170644e+98]","[4.427331752170644e+98, 4.427331752170644e+98, 4.427331752170644e+98, 4.427331752170644e+98, 4.427331752170644e+98]","[4.427331752170644e+98, 4.427331752170644e+98, 4.427331752170644e+98, 4.427331752170644e+98, 4.427331752170644e+98]",0.0,0.0,0.0
2026-06-17T21:52:02,936,0,3.793506047497832e-20,"[3.793506047497832e-20, 1.0, 1.0, 1.0, 1.0]","[1.2729053044983674e+97, 1.2729053044983674e+97, 1.2729053044983674e+97, 1.2729053044983674e+97, 1.2729053044983674e+97]","[1.2729053044983674e+97, 1.2729053044983674e+97, 1.2729053044983674e+97, 1.2729053044983674e+97, 1.2729053044983674e+97]","[1.2729053044983674e+97, 1.2729053044983674e+97, 1.2729053044983674e+97, 1.2729053044983674e+97, 1.2729053044983674e+97]",0.0,0.0,0.0
2026-06-17T21:52:02,937,0,7.714538925158436e-20,"[7.714538925158436e-20, 1.0, 1.0, 1.0, 1.0]","[3.659739104542328e+95, 3.659739104542328e+95, 3.659739104542328e+95, 3.659739104542328e+95, 3.659739104542328e+95]","[3.659739104542328e+95, 3.659739104542328e+95, 3.659739104542328e+95, 3.659739104542328e+95, 3.659739104542328e+95]","[3.659739104542328e+95, 3.659739104542328e+95, 3.659739104542328e+95, 3.659739104542328e+95, 3.659739104542328e+95]",0.0,0.0,0.0
2026-06-17T21:52:02,938,0,1.568841859815664e-19,"[1.568841859815664e-19, 1.0, 1.0, 1.0, 1.0]","[1.0522141958230385e+94, 1.0522141958230385e+94, 1.0522141958230385e+94, 1.0522141958230385e+94, 1.0522141958230385e+94]","[1.0522141958230385e+94, 1.0522141958230385e+94, 1.0522141958230385e+94, 1.0522141958230385e+94, 1.0522141958230385e+94]","[1.0522141958230385e+94, 1.0522141958230385e+94, 1.0522141958230385e+94, 1.0522141958230385e+94, 1.0522141958230385e+94]",0.0,0.0,0.0
2026-06-17T21:52:02,939,0,3.1904236986649514e-19,"[3.1904236986649514e-19, 1.0, 1.0, 1.0, 1.0]","[3.0252285265836707e+92, 3.0252285265836707e+92, 3.0252285265836707e+92, 3.0252285265836707e+92, 3.0252285265836707e+92]","[3.0252285265836707e+92, 3.0252285265836707e+92, 3.0252285265836707e+92, 3.0252285265836707e+92, 3.0252285265836707e+92]","[3.0252285265836707e+92, 3.0252285265836707e+92, 3.0252285265836707e+92, 3.0252285265836707e+92, 3.0252285265836707e+92]",0.0,0.0,0.0
2026-06-17T21:52:02,940,0,6.488100322743134e-19,"[6.488100322743134e-19, 1.0, 1.0, 1.0, 1.0]","[8.697856077580233e+90, 8.697856077580233e+90, 8.697856077580233e+90, 8.697856077580233e+90, 8.697856077580233e+90]","[8.697856077580233e+90, 8.697856077580233e+90, 8.697856077580233e+90, 8.697856077580233e+90, 8.697856077580233e+90]","[8.697856077580233e+90, 8.697856077580233e+90, 8.697856077580233e+90, 8.697856077580233e+90, 8.697856077580233e+90]",0.0,0.0,0.0
2026-06-17T21:52:02,941,0,1.3194312033099119e-18,"[1.3194312033099119e-18, 1.0, 1.0, 1.0, 1.0]","[2.5007267940756983e+89, 2.5007267940756983e+89, 2.5007267940756983e+89, 2.5007267940756983e+89, 2.5007267940756983e+89]","[2.5007267940756983e+89, 2.5007267940756983e+89, 2.5007267940756983e+89, 2.5007267940756983e+89, 2.5007267940756983e+89]","[2.5007267940756983e+89, 2.5007267940756983e+89, 2.5007267940756983e+89, 2.5007267940756983e+89, 2.5007267940756983e+89]",0.0,0.0,0.0
2026-06-17T21:52:02,942,0,2.6832179122837593e-18,"[2.6832179122837593e-18, 1.0, 1.0, 1.0, 1.0]","[7.189857411790957e+87, 7.189857411790957e+87, 7.189857411790957e+87, 7.189857411790957e+87, 7.189857411790957e+87]","[7.189857411790957e+87, 7.189857411790957e+87, 7.189857411790957e+87, 7.189857411790957e+87, 7.189857411790957e+87]","[7.189857411790957e+87, 7.189857411790957e+87, 7.189857411790957e+87, 7.189857411790957e+87, 7.189857411790957e+87]",0.0,0.0,0.0
2026-06-17T21:52:02,943,0,5.456637941212415e-18,"[5.456637941212415e-18, 1.0, 1.0, 1.0, 1.0]","[2.0671610239211323e+86, 2.0671610239211323e+86, 2.0671610239211323e+86, 2.0671610239211323e+86, 2.0671610239211323e+86]","[2.0671610239211323e+86, 2.0671610239211323e+86, 2.0671610239211323e+86, 2.0671610239211323e+86, 2.0671610239211323e+86]","[2.0671610239211323e+86, 2.0671610239211323e+86, 2.0671610239211323e+86, 2.0671610239211323e+86, 2.0671610239211323e+86]",0.0,0.0,0.0
2026-06-17T21:52:02,944,0,1.1096712453047335e-17,"[1.1096712453047335e-17, 1.0, 1.0, 1.0, 1.0]","[5.9433093788632526e+84, 5.9433093788632526e+84, 5.9433093788632526e+84, 5.9433093788632526e+84, 5.9433093788632526e+84]","[5.9433093788632526e+84, 5.9433093788632526e+84, 5.9433093788632526e+84, 5.9433093788632526e+84, 5.9433093788632526e+84]","[5.9433093788632526e+84, 5.9433093788632526e+84, 5.9433093788632526e+84, 5.9433093788632526e+84, 5.9433093788632526e+84]",0.0,0.0,0.0
2026-06-17T21:52:02,945,0,2.2566464660518758e-17,"[2.2566464660518758e-17, 1.0, 1.0, 1.0, 1.0]","[1.70876511138358e+83, 1.70876511138358e+83, 1.70876511138358e+83, 1.70876511138358e+83, 1.70876511138358e+83]","[1.70876511138358e+83, 1.70876511138358e+83, 1.70876511138358e+83, 1.70876511138358e+83, 1.70876511138358e+83]","[1.70876511138358e+83, 1.70876511138358e+83, 1.70876511138358e+83, 1.70876511138358e+83, 1.70876511138358e+83]",0.0,0.0,0.0
2026-06-17T21:52:02,946,0,4.589154936015261e-17,"[4.589154936015261e-17, 1.0, 1.0, 1.0, 1.0]","[4.912882738808745e+81, 4.912882738808745e+81, 4.912882738808745e+81, 4.912882738808745e+81, 4.912882738808745e+81]","[4.912882738808745e+81, 4.912882738808745e+81, 4.912882738808745e+81, 4.912882738808745e+81, 4.912882738808745e+81]","[4.912882738808745e+81, 4.912882738808745e+81, 4.912882738808745e+81, 4.912882738808745e+81, 4.912882738808745e+81]",0.0,0.0,0.0
2026-06-17T21:52:02,947,0,9.332584143585166e-17,"[9.332584143585166e-17, 1.0, 1.0, 1.0, 1.0]","[1.4125064143978085e+80, 1.4125064143978085e+80, 1.4125064143978085e+80, 1.4125064143978085e+80, 1.4125064143978085e+80]","[1.4125064143978085e+80, 1.4125064143978085e+80, 1.4125064143978085e+80, 1.4125064143978085e+80, 1.4125064143978085e+80]","[1.4125064143978085e+80, 1.4125064143978085e+80, 1.4125064143978085e+80, 1.4125064143978085e+80, 1.4125064143978085e+80]",0.0,0.0,0.0
2026-06-17T21:52:02,948,0,1.8978903090319988e-16,"[1.8978903090319988e-16, 1.0, 1.0, 1.0, 1.0]","[4.061107249628217e+78, 4.061107249628217e+78, 4.061107249628217e+78, 4.061107249628217e+78, 4.061107249628217e+78]","[4.061107249628217e+78, 4.061107249628217e+78, 4.061107249628217e+78, 4.061107249628217e+78, 4.061107249628217e+78]","[4.061107249628217e+78, 4.061107249628217e+78, 4.061107249628217e+78, 4.061107249628217e+78, 4.061107249628217e+78]",0.0,0.0,0.0
