batch_id,result_type,all_nan,org_vs_herbie_nan,org_vs_man_nan,herbie_vs_man_nan,org_vs_herbie_max_diff,org_vs_man_max_diff,man_vs_herbie_max_diff,org_vs_herbie_max_diff_value,org_vs_man_max_diff_value,man_vs_herbie_max_diff_value
2026-06-17T00:54:00,primal,0,2,2,0,7.32410687763558e-15,7.32410687763558e-15,0.0,1.323631752957483e-305,1.323631752957483e-305,0.0
2026-06-17T00:54:00,first_order,0,501,501,0,1.7580752600035198e+138,1.7580752600035198e+138,0.0,2.5512263483615416e-153,2.5512263483615416e-153,0.0
2026-06-17T00:54:00,second_order,0,667,667,0,4.2097539007219254e+190,4.2097539007219254e+190,0.0,4.514686584930564e-103,4.514686584930564e-103,0.0
