batch_id,result_type,all_nan,org_vs_herbie_nan,org_vs_man_nan,herbie_vs_man_nan,org_vs_herbie_max_diff,org_vs_man_max_diff,man_vs_herbie_max_diff,org_vs_herbie_max_diff_value,org_vs_man_max_diff_value,man_vs_herbie_max_diff_value
2026-06-17T00:55:35,primal,745,0,0,0,3.105036184601418e+231,3.105036184601418e+231,0.0,283.43433061513093,283.43433061513093,1.0
2026-06-17T00:55:35,first_order,715,0,0,0,1.218164251425e+288,1.218164251425e+288,0.0,696.3744730628222,696.3744730628222,1.0
2026-06-17T00:55:35,second_order,715,0,0,0,2.43632850285e+288,2.43632850285e+288,0.0,696.3744730628222,696.3744730628222,1.0
