batch_id,test_id,varied_index,varied_value,input_real,input_imag,original_output_real,original_output_imag,manual_output_real,manual_output_imag,herbie_output_real,herbie_output_imag,manual_vs_original,herbie_vs_original,manual_vs_herbie
2026-06-17T00:54:00,0,4,0.0,"[1.0, 1.0, 1.0, 1.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0]","[NaN, NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN, NaN]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]",,,0.0
2026-06-17T00:54:00,1,4,0.0,"[1.0, 1.0, 1.0, 1.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0]","[NaN, NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN, NaN]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]",,,0.0
2026-06-17T00:54:00,2,4,4.524948340105716e-308,"[1.0, 1.0, 1.0, 1.0, 4.524948340105716e-308]","[1.0, 1.0, 1.0, 1.0, 0.0]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]",0.0,0.0,0.0
2026-06-17T00:54:00,3,4,9.20201250953636e-308,"[1.0, 1.0, 1.0, 1.0, 9.20201250953636e-308]","[1.0, 1.0, 1.0, 1.0, 0.0]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]",0.0,0.0,0.0
2026-06-17T00:54:00,4,4,1.871337037710476e-307,"[1.0, 1.0, 1.0, 1.0, 1.871337037710476e-307]","[1.0, 1.0, 1.0, 1.0, 0.0]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]",0.0,0.0,0.0
2026-06-17T00:54:00,5,4,3.805583077699447e-307,"[1.0, 1.0, 1.0, 1.0, 3.805583077699447e-307]","[1.0, 1.0, 1.0, 1.0, 0.0]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]",0.0,0.0,0.0
2026-06-17T00:54:00,6,4,7.73909898079576e-307,"[1.0, 1.0, 1.0, 1.0, 7.73909898079576e-307]","[1.0, 1.0, 1.0, 1.0, 0.0]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]",0.0,0.0,0.0
2026-06-17T00:54:00,7,4,1.5738364348302862e-306,"[1.0, 1.0, 1.0, 1.0, 1.5738364348302862e-306]","[1.0, 1.0, 1.0, 1.0, 0.0]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]",0.0,0.0,0.0
2026-06-17T00:54:00,8,4,3.200580752029569e-306,"[1.0, 1.0, 1.0, 1.0, 3.200580752029569e-306]","[1.0, 1.0, 1.0, 1.0, 0.0]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]",0.0,0.0,0.0
2026-06-17T00:54:00,9,4,6.508755880575017e-306,"[1.0, 1.0, 1.0, 1.0, 6.508755880575017e-306]","[1.0, 1.0, 1.0, 1.0, 0.0]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]","[23.817687288696472, 33.90361211777071, 23.105016672809725, 36.80511343803149, 14.63174419527737]","[17.19435844091144, 13.332962512757385, 3.257445061786498, 36.14746648756706, 8.868439701638744]",0.0,0.0,0.0
