batch_id,result_type,all_nan,org_vs_herbie_nan,org_vs_man_nan,herbie_vs_man_nan,org_vs_herbie_max_diff,org_vs_man_max_diff,man_vs_herbie_max_diff,org_vs_herbie_max_diff_value,org_vs_man_max_diff_value,man_vs_herbie_max_diff_value
2026-06-17T20:38:11,primal,0,1,1,0,4.6603507209893245,4.6603507209893245,0.0,2.2250738585072014e-308,2.2250738585072014e-308,0.0
2026-06-17T20:38:11,first_order,0,500,500,0,3.0,3.0,0.0,1.4916681462400365e-154,1.4916681462400365e-154,0.0
2026-06-17T20:38:11,second_order,1,666,666,0,0.0,0.0,0.0,4.514686584930564e-103,4.514686584930564e-103,2.2250738585072014e-308
