batch_id,result_type,all_nan,org_vs_herbie_nan,org_vs_man_nan,herbie_vs_man_nan,org_vs_herbie_max_diff,org_vs_man_max_diff,man_vs_herbie_max_diff,org_vs_herbie_max_diff_value,org_vs_man_max_diff_value,man_vs_herbie_max_diff_value
2026-06-17T00:28:01,primal,0,0,0,0,7.62939453125e-06,7.62939453125e-06,3.814697265625e-06,8708431497.690723,8708431497.690723,7941451719.02934
2026-06-17T00:28:01,first_order,0,0,0,0,6.103515625e-05,6.103515625e-05,3.0517578125e-05,7760503335.133571,8510007247.122247,5366976945.540476
2026-06-17T00:28:01,second_order,0,0,0,0,0.000732421875,0.000732421875,0.00048828125,9549485639.791965,9549485639.791965,10000000000.0
