batch_id,test_id,varied_index,varied_value,input_real,input_imag,original_output_real,original_output_imag,manual_output_real,manual_output_imag,herbie_output_real,herbie_output_imag,manual_vs_original,herbie_vs_original,manual_vs_herbie
2026-06-17T00:28:01,0,1,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 0.0, 1.0, 1.0, 1.0]","[4.480445413327873, 2.055071067132009, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.230708796859442, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.055071067132009, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.230708796859442, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.055071067132009, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.230708796859442, -8.496209262671215, -8.483714424146221, -8.255216949991286]",0.0,0.0,0.0
2026-06-17T00:28:01,1,1,1.023316578330245,"[1.0, 1.023316578330245, 1.0, 1.0, 1.0]","[1.0, 0.0, 1.0, 1.0, 1.0]","[4.480445413327873, 2.11275311543735, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.280293939309358, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.1127531154373504, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.280293939309358, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.11275311543735, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.280293939309358, -8.496209262671215, -8.483714424146221, -8.255216949991286]",4.440892098500626e-16,0.0,4.440892098500626e-16
2026-06-17T00:28:01,2,1,1.0471768194855202,"[1.0, 1.0471768194855202, 1.0, 1.0, 1.0]","[1.0, 0.0, 1.0, 1.0, 1.0]","[4.480445413327873, 2.1716684167786635, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.331338331552153, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.1716684167786635, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.331338331552153, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.1716684167786635, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.331338331552153, -8.496209262671215, -8.483714424146221, -8.255216949991286]",0.0,0.0,0.0
2026-06-17T00:28:01,3,1,1.0715933998226712,"[1.0, 1.0715933998226712, 1.0, 1.0, 1.0]","[1.0, 0.0, 1.0, 1.0, 1.0]","[4.480445413327873, 2.2318482714005103, 4.684482637799719, 3.8402582523958246, 3.975395806219707]","[-8.559393393274314, -11.383869092212768, -8.496209262671217, -8.483714424146223, -8.255216949991286]","[4.480445413327873, 2.2318482714005103, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.383869092212766, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.2318482714005103, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.383869092212766, -8.496209262671215, -8.483714424146221, -8.255216949991286]",1.9860273225978185e-15,1.9860273225978185e-15,0.0
2026-06-17T00:28:01,4,1,1.0965792912678098,"[1.0, 1.0965792912678098, 1.0, 1.0, 1.0]","[1.0, 0.0, 1.0, 1.0, 1.0]","[4.480445413327873, 2.2933246513733785, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.437914129586982, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.2933246513733785, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.437914129586982, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.2933246513733785, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.437914129586982, -8.496209262671215, -8.483714424146221, -8.255216949991286]",0.0,0.0,0.0
2026-06-17T00:28:01,5,1,1.1221477682079803,"[1.0, 1.1221477682079803, 1.0, 1.0, 1.0]","[1.0, 0.0, 1.0, 1.0, 1.0]","[4.480445413327873, 2.3561302175796532, 4.684482637799719, 3.8402582523958246, 3.975395806219707]","[-8.559393393274314, -11.493502156468395, -8.496209262671217, -8.483714424146223, -8.255216949991286]","[4.480445413327873, 2.3561302175796532, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.493502156468395, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.3561302175796532, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.493502156468395, -8.496209262671215, -8.483714424146221, -8.255216949991286]",1.9860273225978185e-15,1.9860273225978185e-15,0.0
2026-06-17T00:28:01,6,1,1.148312414543511,"[1.0, 1.148312414543511, 1.0, 1.0, 1.0]","[1.0, 0.0, 1.0, 1.0, 1.0]","[4.480445413327872, 2.4202983370655398, 4.684482637799718, 3.8402582523958237, 3.975395806219706]","[-8.559393393274311, -11.550662705402818, -8.496209262671213, -8.483714424146221, -8.255216949991283]","[4.480445413327873, 2.4202983370655398, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.550662705402818, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.4202983370655398, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.550662705402818, -8.496209262671215, -8.483714424146221, -8.255216949991286]",3.580361673049448e-15,3.580361673049448e-15,0.0
2026-06-17T00:28:01,7,1,1.1750871309048077,"[1.0, 1.1750871309048077, 1.0, 1.0, 1.0]","[1.0, 0.0, 1.0, 1.0, 1.0]","[4.480445413327872, 2.48586310076815, 4.684482637799718, 3.8402582523958237, 3.975395806219706]","[-8.559393393274311, -11.609426144378194, -8.496209262671213, -8.483714424146221, -8.255216949991283]","[4.480445413327873, 2.4858631007681504, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.609426144378197, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.48586310076815, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.609426144378197, -8.496209262671215, -8.483714424146221, -8.255216949991286]",3.580361673049448e-15,3.580361673049448e-15,4.440892098500626e-16
2026-06-17T00:28:01,8,1,1.2024861420374122,"[1.0, 1.2024861420374122, 1.0, 1.0, 1.0]","[1.0, 0.0, 1.0, 1.0, 1.0]","[4.480445413327873, 2.552859341627173, 4.684482637799719, 3.8402582523958246, 3.975395806219707]","[-8.559393393274314, -11.66982369295837, -8.496209262671217, -8.483714424146223, -8.255216949991286]","[4.480445413327873, 2.552859341627173, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.669823692958367, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.5528593416271725, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.669823692958367, -8.496209262671215, -8.483714424146221, -8.255216949991286]",3.552713678800501e-15,3.580361673049448e-15,4.440892098500626e-16
2026-06-17T00:28:01,9,1,1.2305240043592616,"[1.0, 1.2305240043592616, 1.0, 1.0, 1.0]","[1.0, 0.0, 1.0, 1.0, 1.0]","[4.480445413327873, 2.6213226530907594, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.731887438869242, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.6213226530907594, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.731887438869242, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.6213226530907594, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.731887438869242, -8.496209262671215, -8.483714424146221, -8.255216949991286]",0.0,0.0,0.0
2026-06-17T00:28:01,10,1,1.259215613694151,"[1.0, 1.259215613694151, 1.0, 1.0, 1.0]","[1.0, 0.0, 1.0, 1.0, 1.0]","[4.480445413327873, 2.6912894080254395, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.795650355046224, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.6912894080254395, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.795650355046224, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.6912894080254386, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.795650355046224, -8.496209262671215, -8.483714424146221, -8.255216949991286]",0.0,8.881784197001252e-16,8.881784197001252e-16
2026-06-17T00:28:01,11,1,1.288576213185518,"[1.0, 1.288576213185518, 1.0, 1.0, 1.0]","[1.0, 0.0, 1.0, 1.0, 1.0]","[4.480445413327873, 2.7627967780401272, 4.684482637799719, 3.8402582523958246, 3.975395806219707]","[-8.559393393274314, -11.861146317151913, -8.496209262671217, -8.483714424146223, -8.255216949991286]","[4.480445413327873, 2.7627967780401272, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.861146317151913, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.7627967780401272, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.861146317151913, -8.496209262671215, -8.483714424146221, -8.255216949991286]",1.9860273225978185e-15,1.9860273225978185e-15,0.0
2026-06-17T00:28:01,12,1,1.3186214013947486,"[1.0, 1.3186214013947486, 1.0, 1.0, 1.0]","[1.0, 0.0, 1.0, 1.0, 1.0]","[4.480445413327873, 2.8358827532344817, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.928410121573407, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.8358827532344817, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.928410121573407, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.8358827532344817, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.928410121573407, -8.496209262671215, -8.483714424146221, -8.255216949991286]",0.0,0.0,0.0
2026-06-17T00:28:01,13,1,1.3493671405883068,"[1.0, 1.3493671405883068, 1.0, 1.0, 1.0]","[1.0, 0.0, 1.0, 1.0, 1.0]","[4.480445413327873, 2.9105861623821054, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.997477503908772, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.9105861623821054, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.997477503908772, -8.496209262671215, -8.483714424146221, -8.255216949991286]","[4.480445413327873, 2.9105861623821054, 4.684482637799718, 3.8402582523958237, 3.9753958062197063]","[-8.559393393274313, -11.997477503908772, -8.496209262671215, -8.483714424146221, -8.255216949991286]",0.0,0.0,0.0
