batch_id,result_type,all_nan,org_vs_herbie_nan,org_vs_man_nan,herbie_vs_man_nan,org_vs_herbie_max_diff,org_vs_man_max_diff,man_vs_herbie_max_diff,org_vs_herbie_max_diff_value,org_vs_man_max_diff_value,man_vs_herbie_max_diff_value
2026-06-17T20:09:31,primal,0,0,0,0,14142135622.316736,14142135622.316736,0.0,10000000000.0,10000000000.0,1.0
2026-06-17T20:09:31,first_order,0,0,0,0,10000000000.0,10000000000.0,0.0,10000000000.0,10000000000.0,1.0
2026-06-17T20:09:31,second_order,0,0,0,0,10000000000.0,10000000000.0,0.0,10000000000.0,10000000000.0,1.0
