batch_id,test_id,varied_index,varied_value,input_real,input_imag,original_output_real,original_output_imag,manual_output_real,manual_output_imag,herbie_output_real,herbie_output_imag,manual_vs_original,herbie_vs_original,manual_vs_herbie
2026-06-17T20:09:31,738,2,24399862.9725955,"[1.0, 1.0, 24399862.9725955, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[24399864.9725955, 24399864.9725955, 48799727.945191, 24399864.9725955, 24399864.9725955]","[-24399860.9725955, -24399860.9725955, 0.0, -24399860.9725955, -24399860.9725955]","[48799727.945191, 48799727.945191, 48799727.945191, 48799727.945191, 48799727.945191]","[0.0, 0.0, 0.0, 0.0, 0.0]","[48799727.945191, 48799727.945191, 48799727.945191, 48799727.945191, 48799727.945191]","[0.0, 0.0, 0.0, 0.0, 0.0]",34506615.721676126,34506615.721676126,0.0
2026-06-17T20:09:31,739,2,24968784.288843267,"[1.0, 1.0, 24968784.288843267, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[24968786.28884327, 24968786.28884327, 49937570.57768653, 24968786.28884327, 24968786.28884327]","[-24968782.28884327, -24968782.28884327, 0.0, -24968782.28884327, -24968782.28884327]","[49937570.57768653, 49937570.57768653, 49937570.57768653, 49937570.57768653, 49937570.57768653]","[0.0, 0.0, 0.0, 0.0, 0.0]","[49937570.57768653, 49937570.57768653, 49937570.57768653, 49937570.57768653, 49937570.57768653]","[0.0, 0.0, 0.0, 0.0, 0.0]",35311191.96303687,35311191.96303687,0.0
2026-06-17T20:09:31,740,2,25550970.90352507,"[1.0, 1.0, 25550970.90352507, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[25550972.903525066, 25550972.903525066, 51101943.80705014, 25550972.903525066, 25550972.903525066]","[-25550968.903525066, -25550968.903525066, 0.0, -25550968.903525066, -25550968.903525066]","[51101943.80705014, 51101943.80705014, 51101943.80705014, 51101943.80705014, 51101943.80705014]","[0.0, 0.0, 0.0, 0.0, 0.0]","[51101943.80705014, 51101943.80705014, 51101943.80705014, 51101943.80705014, 51101943.80705014]","[0.0, 0.0, 0.0, 0.0, 0.0]",36134528.16935195,36134528.16935195,0.0
2026-06-17T20:09:31,741,2,26146732.11801092,"[1.0, 1.0, 26146732.11801092, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[26146734.118010916, 26146734.118010916, 52293466.23602184, 26146734.118010916, 26146734.118010916]","[-26146730.118010916, -26146730.118010916, 0.0, -26146730.118010916, -26146730.118010916]","[52293466.23602184, 52293466.23602184, 52293466.23602184, 52293466.23602184, 52293466.23602184]","[0.0, 0.0, 0.0, 0.0, 0.0]","[52293466.23602184, 52293466.23602184, 52293466.23602184, 52293466.23602184, 52293466.23602184]","[0.0, 0.0, 0.0, 0.0, 0.0]",36977061.7588137,36977061.7588137,0.0
2026-06-17T20:09:31,742,2,26756384.445520453,"[1.0, 1.0, 26756384.445520453, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[26756386.44552045, 26756386.44552045, 53512770.89104091, 26756386.44552045, 26756386.44552045]","[-26756382.44552045, -26756382.44552045, 0.0, -26756382.44552045, -26756382.44552045]","[53512770.89104091, 53512770.89104091, 53512770.89104091, 53512770.89104091, 53512770.89104091]","[0.0, 0.0, 0.0, 0.0, 0.0]","[53512770.89104091, 53512770.89104091, 53512770.89104091, 53512770.89104091, 53512770.89104091]","[0.0, 0.0, 0.0, 0.0, 0.0]",37839240.34871001,37839240.34871001,0.0
2026-06-17T20:09:31,743,2,27380251.779278576,"[1.0, 1.0, 27380251.779278576, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[27380253.779278576, 27380253.779278576, 54760505.55855715, 27380253.779278576, 27380253.779278576]","[-27380249.779278576, -27380249.779278576, 0.0, -27380249.779278576, -27380249.779278576]","[54760505.55855715, 54760505.55855715, 54760505.55855715, 54760505.55855715, 54760505.55855715]","[0.0, 0.0, 0.0, 0.0, 0.0]","[54760505.55855715, 54760505.55855715, 54760505.55855715, 54760505.55855715, 54760505.55855715]","[0.0, 0.0, 0.0, 0.0, 0.0]",38721521.993232295,38721521.993232295,0.0
2026-06-17T20:09:31,744,2,28018665.56459195,"[1.0, 1.0, 28018665.56459195, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[28018667.56459195, 28018667.56459195, 56037333.1291839, 28018667.56459195, 28018667.56459195]","[-28018663.56459195, -28018663.56459195, 0.0, -28018663.56459195, -28018663.56459195]","[56037333.1291839, 56037333.1291839, 56037333.1291839, 56037333.1291839, 56037333.1291839]","[0.0, 0.0, 0.0, 0.0, 0.0]","[56037333.1291839, 56037333.1291839, 56037333.1291839, 56037333.1291839, 56037333.1291839]","[0.0, 0.0, 0.0, 0.0, 0.0]",39624375.426828414,39624375.426828414,0.0
2026-06-17T20:09:31,745,2,28671964.974937696,"[1.0, 1.0, 28671964.974937696, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[28671966.974937696, 28671966.974937696, 57343931.94987539, 28671966.974937696, 28671966.974937696]","[-28671962.974937696, -28671962.974937696, 0.0, -28671962.974937696, -28671962.974937696]","[57343931.94987539, 57343931.94987539, 57343931.94987539, 57343931.94987539, 57343931.94987539]","[0.0, 0.0, 0.0, 0.0, 0.0]","[57343931.94987539, 57343931.94987539, 57343931.94987539, 57343931.94987539, 57343931.94987539]","[0.0, 0.0, 0.0, 0.0, 0.0]",40548280.31322971,40548280.31322971,0.0
2026-06-17T20:09:31,746,2,29340497.09215787,"[1.0, 1.0, 29340497.09215787, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[29340499.092157867, 29340499.092157867, 58680996.18431574, 29340499.092157867, 29340499.092157867]","[-29340495.092157867, -29340495.092157867, 0.0, -29340495.092157867, -29340495.092157867]","[58680996.18431574, 58680996.18431574, 58680996.18431574, 58680996.18431574, 58680996.18431574]","[0.0, 0.0, 0.0, 0.0, 0.0]","[58680996.18431574, 58680996.18431574, 58680996.18431574, 58680996.18431574, 58680996.18431574]","[0.0, 0.0, 0.0, 0.0, 0.0]",41493727.500284486,41493727.500284486,0.0
2026-06-17T20:09:31,747,2,30024617.090855494,"[1.0, 1.0, 30024617.090855494, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[30024619.09085549, 30024619.09085549, 60049236.18171099, 30024619.09085549, 30024619.09085549]","[-30024615.09085549, -30024615.09085549, 0.0, -30024615.09085549, -30024615.09085549]","[60049236.18171099, 60049236.18171099, 60049236.18171099, 60049236.18171099, 60049236.18171099]","[0.0, 0.0, 0.0, 0.0, 0.0]","[60049236.18171099, 60049236.18171099, 60049236.18171099, 60049236.18171099, 60049236.18171099]","[0.0, 0.0, 0.0, 0.0, 0.0]",42461219.28073332,42461219.28073332,0.0
