batch_id,result_type,all_nan,org_vs_herbie_nan,org_vs_man_nan,herbie_vs_man_nan,org_vs_herbie_max_diff,org_vs_man_max_diff,man_vs_herbie_max_diff,org_vs_herbie_max_diff_value,org_vs_man_max_diff_value,man_vs_herbie_max_diff_value
2026-06-17T23:44:24,primal,0,0,0,0,0.0,0.7842329966896457,0.7842329966896457,1e-06,0.015036239501903484,0.015036239501903484
2026-06-17T23:44:24,first_order,0,0,259,259,0.0,1.7201960901106759,1.7201960901106759,1e-06,0.01524547188885972,0.01524547188885972
2026-06-17T23:44:24,second_order,0,0,209,209,0.0,14.622257154609542,14.622257154609542,1e-06,0.01524547188885972,0.01524547188885972
